1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
74728,-0.0550678,-0.1839793,-2.7151566,-0.2374453,0.4001279,-0.7655429,-1.3583852,-1.2576928,0.4378983,-0.398428,0.2793125,-1.1151985,-0.3869221,-3.3061526,1.9431976,-1.3449513,-0.8250995,-1.4455609,0.9023134,-0.3669123,-0.6343519,-1.8922098,0.8276382,-1.1834538,0.5303285,-0.4164984,-0.8461744,-2.2560325,-0.1489868,-0.6275681,0.6327192,-2.0688188,-0.2132563,-0.6262315,0.2302159,0.204565,-2.2926154,0.8468766,3.7181411,-0.2502797,0.228356,1.5580707,-1.183261,-0.4833371,-2.5092421,0.9269107,-1.4996607,-0.3064299,
74729,-0.0674242,-0.1721178,-2.7382028,-0.2110136,0.3590866,-0.7309282,-1.3641738,-1.2494156,0.4298777,-0.3998513,0.2540972,-1.0948367,-0.3306552,-3.38661,1.8906476,-1.2698089,-0.8053852,-1.4737508,0.8963521,-0.3676798,-0.6169294,-1.9171226,0.8252916,-1.1643462,0.5267851,-0.4174855,-0.8041846,-2.3160748,-0.1405069,-0.611151,0.5914862,-1.946516,-0.2253425,-0.6278099,0.2104993,0.2562049,-2.2822838,0.8430615,3.594399,-0.073338,0.211677,1.6571535,-1.1899364,-0.4652261,-2.5092421,0.9269107,-1.4996607,-0.3064299,
74730,-0.1030402,-0.1444187,-2.7989061,-0.143712,0.2727541,-0.679562,-1.3909382,-1.2273324,0.4113034,-0.4017761,0.21412,-1.0690171,-0.2004166,-3.5728412,1.7848222,-1.1184868,-0.7945078,-1.5125338,0.8810687,-0.3669932,-0.5763775,-1.9751087,0.7759741,-1.1095781,0.517707,-0.4196789,-0.7484313,-2.3957977,-0.1959713,-0.5318412,0.5495105,-1.8230062,-0.246191,-0.6327924,0.1906544,0.3080575,-2.2719383,0.8392413,3.4693346,0.1054946,0.1499648,1.8208481,-1.1966248,-0.4470965,-2.5155787,0.9292506,-1.4690126,-0.3290747,
74731,-0.1262862,-0.1285862,-2.8323205,-0.1088818,0.2275432,-0.6628676,-1.406867,-1.2153568,0.4020235,-0.4027344,0.1993508,-1.0635635,-0.173718,-3.6414337,1.7154661,-1.0928766,-0.7858272,-1.5365609,0.8721814,-0.3661899,-0.5590384,-1.9999022,0.7524886,-1.0917479,0.5121741,-0.4208587,-0.7402889,-2.4282598,-0.2414275,-0.4953851,0.4555149,-1.7520877,-0.2576413,-0.6352333,0.1765905,0.3281678,-2.2822838,0.8430615,3.4062951,0.1956361,0.1769628,1.8579117,-1.2015641,-0.4400338,-2.5250978,0.9327655,-1.4780385,-0.3374771,
74732,-0.1712638,-0.1048354,-2.8966672,-0.0491017,0.1557406,-0.6558411,-1.4437572,-1.189567,0.3815748,-0.4039534,0.1403701,-1.0417843,-0.1106513,-3.7620008,1.5773289,-1.0418682,-0.7925224,-1.5617874,0.8531347,-0.3641,-0.5520615,-2.0330641,0.6697559,-1.0520334,0.5007378,-0.4226531,-0.7045482,-2.5001707,-0.3405654,-0.4390794,0.1488982,-1.5661204,-0.2811371,-0.6392533,0.1402384,0.3566726,-2.3132789,0.8545067,3.145031,0.3593346,0.1769628,1.8579117,-1.2178098,-0.433935,-2.5440943,0.9397802,-1.4762639,-0.3613587,
74733,-0.1999164,-0.087021,-2.9215496,-0.0263882,0.1066614,-0.657178,-1.4567782,-1.181735,0.3708062,-0.4040896,0.1066522,-1.0403914,-0.1027768,-3.8036036,1.5085477,-1.0164702,-0.7904209,-1.5763923,0.8442748,-0.3633069,-0.5514678,-2.0454986,0.6401766,-1.041111,0.4942901,-0.4235232,-0.7103399,-2.5126646,-0.3941258,-0.4193018,0.0307314,-1.5224863,-0.2931562,-0.6408418,0.1180036,0.3650197,-2.3339286,0.8621318,2.9829504,0.4867695,0.132035,1.9221549,-1.225919,-0.4308908,-2.5567679,0.94446,-1.4745269,-0.3851863,
74734,-0.2502325,-0.0613132,-2.9807236,0.0133923,0.0536586,-0.676424,-1.5008464,-1.1564101,0.3497424,-0.4050679,0.0687426,-1.0484812,-0.0587268,-3.8969057,1.4245915,-1.0417173,-0.8036542,-1.5922117,0.821827,-0.358967,-0.5612144,-2.0662892,0.5516576,-1.0084246,0.4796631,-0.4237426,-0.7081904,-2.55726,-0.5009043,-0.3798729,-0.2966965,-1.365051,-0.3204245,-0.6422127,0.0594726,0.4018643,-2.3957539,0.8849611,2.6901958,0.5948715,0.0869383,1.9866397,-1.2502464,-0.4217581,-2.588397,0.9561391,-1.490868,-0.4256067,
74735,-0.2753566,-0.0484717,-3.011621,0.0383363,0.0272249,-0.6860278,-1.5188799,-1.1467533,0.3383442,-0.4049716,0.049823,-1.0525254,-0.0691758,-3.9122348,1.4091655,-1.0920178,-0.8189696,-1.5934539,0.8117352,-0.357719,-0.5663846,-2.0704672,0.5075144,-0.9921244,0.472411,-0.4234193,-0.7139989,-2.5696864,-0.5541225,-0.3602217,-0.4129333,-1.3221296,-0.3362566,-0.6411514,0.037293,0.4101907,-2.4266114,0.8963555,2.5933683,0.6306258,0.0151814,2.0135777,-1.2664509,-0.4156748,-2.6073523,0.9631386,-1.4891754,-0.4492833,
74736,-0.332912,-0.0238236,-3.0680678,0.0680184,0.0149578,-0.739408,-1.5621184,-1.127914,0.3168361,-0.4052275,0.026686,-1.0660156,-0.0900814,-3.942795,1.3258367,-1.1169858,-0.8321592,-1.6092485,0.7881103,-0.3529445,-0.5709649,-2.0870306,0.4341204,-0.9650231,0.4556556,-0.4215432,-0.7061202,-2.6016698,-0.6602303,-0.3210405,-0.6438055,-1.2368783,-0.365814,-0.6391217,-0.0352763,0.4672251,-2.4984651,0.922888,2.3051169,0.737065,-0.0300908,2.0783136,-1.3037781,-0.3964466,-2.6452353,0.9771271,-1.494918,-0.504719,
74737,-0.3545012,-0.0159641,-3.0962665,0.0828606,0.0108493,-0.7571397,-1.5801246,-1.1182671,0.3060821,-0.4053555,0.0224349,-1.0754422,-0.0720747,-3.9685431,1.3781619,-1.1918069,-0.8365646,-1.6145056,0.7780184,-0.3516964,-0.5761141,-2.0912097,0.4048148,-0.9542018,0.4470671,-0.4203,-0.6924338,-2.6212401,-0.7131063,-0.3015157,-0.7584409,-1.1945482,-0.3808638,-0.6376853,-0.0574008,0.4755309,-2.539434,0.938016,2.2097676,0.7722735,-0.0755385,2.1433003,-1.319955,-0.3903736,-2.6641493,0.9841112,-1.5235944,-0.5059049,
74738,-0.4084264,0.0036673,-3.148283,0.106367,0.0026046,-0.7924908,-1.6203609,-1.1036192,0.2839717,-0.405389,0.0139408,-1.0942782,-0.0645945,-4.009408,1.4302497,-1.2662883,-0.832399,-1.6435314,0.7553855,-0.3482823,-0.5698374,-2.1117413,0.3549675,-0.9449601,0.4285537,-0.4168936,-0.6709962,-2.6725972,-0.7922218,-0.2723016,-0.9294152,-1.1314147,-0.4135985,-0.6338681,-0.1299177,0.532621,-2.6211786,0.9682008,2.1147881,0.8073454,-0.1927055,2.235389,-1.3652951,-0.3681373,-2.7050905,0.9992291,-1.6003844,-0.5012652,
74739,-0.4264944,0.0065498,-3.1677806,0.1088954,-0.0015253,-0.8101194,-1.6404517,-1.0963051,0.2735018,-0.4058943,0.0139408,-1.0942782,-0.0287801,-4.0606198,1.4302497,-1.2662883,-0.8259346,-1.6527752,0.7440489,-0.346561,-0.5692797,-2.1240807,0.3403626,-0.9395671,0.4190646,-0.4153322,-0.6632699,-2.7043335,-0.7999582,-0.2891431,-0.9861374,-1.1104695,-0.429217,-0.6315795,-0.1882165,0.5694675,-2.6619408,0.9832525,2.0201643,0.8422861,-0.309848,2.3276606,-1.3814306,-0.3620799,-2.7271039,1.0073577,-1.6696436,-0.4649752,
74740,-0.473309,0.0162023,-3.2067146,0.1139229,-0.0056672,-0.8277162,-1.6726794,-1.0876644,0.2519598,-0.4066824,0.0096914,-1.1036782,-0.0036767,-4.1266556,1.4302497,-1.2662883,-0.8218259,-1.681705,0.7223951,-0.344489,-0.5573136,-2.1527185,0.3284358,-0.9534654,0.3992413,-0.4110152,-0.6615065,-2.7481737,-0.8339598,-0.2962588,-1.0647718,-1.117963,-0.4630238,-0.6260944,-0.2684326,0.6145558,-2.7432861,1.0132898,1.9896163,0.7859808,-0.4269732,2.4201105,-1.4266742,-0.3398797,-2.7647943,1.021275,-1.8747269,-0.3799722,
74741,-0.4932151,0.0160656,-3.2320855,0.1185963,-0.0278278,-0.8195333,-1.6869218,-1.0886697,0.2421615,-0.407422,0.0054356,-1.1130691,0.0318616,-4.1774726,1.4302497,-1.2662883,-0.8197973,-1.6961333,0.7120232,-0.344118,-0.5567743,-2.1650174,0.313872,-0.9480876,0.3884422,-0.4085432,-0.634442,-2.7868741,-0.8416653,-0.3130572,-1.0304275,-1.1670727,-0.4798874,-0.6233659,-0.3046257,0.6431379,-2.7737167,1.0245265,1.9896163,0.7859808,-0.5440674,2.5127339,-1.4427824,-0.3338326,-2.7804847,1.0270689,-1.9926907,-0.3147168,
74742,-0.5348372,0.0127763,-3.2768033,0.125743,-0.0720667,-0.8031977,-1.7132602,-1.0883631,0.2221774,-0.4090441,-0.0237057,-1.1023084,0.0849765,-4.2534227,1.4302497,-1.2662883,-0.8221835,-1.715747,0.6913212,-0.3433779,-0.5391848,-2.2016964,0.3079159,-0.9550326,0.3677447,-0.4039173,-0.6463222,-2.8111322,-0.8416653,-0.3130572,-1.0867802,-1.146264,-0.5136271,-0.6178908,-0.3846605,0.6881992,-2.8243558,1.0432253,1.9896163,0.7859808,-0.6611435,2.6055493,-1.4879361,-0.3116594,-2.8118382,1.0386463,-2.2742376,-0.1792478,
74743,-0.5546606,0.0126231,-3.3020785,0.1303814,-0.0761522,-0.8207881,-1.7253698,-1.0870463,0.2126359,-0.4101509,-0.0237057,-1.1023084,0.1202516,-4.3038635,1.4302497,-1.2662883,-0.8265855,-1.7209508,0.6809638,-0.3429986,-0.5443717,-2.205807,0.3079159,-0.9550326,0.3578463,-0.4017635,-0.6328413,-2.830409,-0.8416653,-0.3130572,-1.0867802,-1.146264,-0.5291396,-0.6156397,-0.4426802,0.7250095,-2.8445923,1.0506978,1.9896163,0.7859808,-0.707657,2.67206,-1.5040029,-0.3056278,-2.8275011,1.04443,-2.4289587,-0.1007013,
74744,-0.5892149,-0.000555,-3.3482184,0.1334965,-0.0982306,-0.8126355,-1.7408527,-1.0968616,0.1934641,-0.4128764,-0.0424907,-1.1063275,0.1445872,-4.3687577,1.4302497,-1.2662883,-0.8289892,-1.7405105,0.661716,-0.3442798,-0.5433748,-2.2302582,0.2788019,-0.9442821,0.338921,-0.3986593,-0.6253675,-2.8617117,-0.8416653,-0.3130572,-1.142996,-1.1255058,-0.5596755,-0.6132371,-0.5006505,0.7618219,-2.8849964,1.0656172,1.8957043,0.8206585,-0.8249044,2.7653234,-1.5441217,-0.2905669,-2.8556585,1.0548273,-2.7256098,0.0403469,
74745,-0.605528,-0.0056406,-3.373404,0.1381091,-0.1202816,-0.804493,-1.7500472,-1.0996842,0.1842067,-0.4143605,-0.0570272,-1.1009598,0.162106,-4.3938084,1.3781619,-1.1918069,-0.826991,-1.7548662,0.6510785,-0.3447776,-0.5428787,-2.242466,0.2556441,-0.9265864,0.3304119,-0.3974442,-0.6119314,-2.8809242,-0.8863977,-0.2768956,-1.142996,-1.1255058,-0.5732667,-0.612289,-0.5585439,0.7986259,-2.8950939,1.0693458,1.8957043,0.8206585,-0.8717884,2.8323638,-1.5651133,-0.2774643,-2.8681667,1.0594461,-2.8675346,0.1028264,
74746,-0.6168148,-0.0235465,-3.404429,0.1448476,-0.1202816,-0.804493,-1.7534395,-1.1107889,0.1683164,-0.4163776,-0.0715636,-1.0955921,0.2145083,-4.4687395,1.3781619,-1.1918069,-0.8294187,-1.7743626,0.6330771,-0.3465055,-0.5367472,-2.2627466,0.2324863,-0.9088908,0.318386,-0.3972255,-0.5985147,-2.9001091,-0.9311147,-0.2407126,-1.2334329,-1.0556835,-0.593655,-0.6115312,-0.6307191,0.8559099,-2.9152615,1.0767928,1.8319843,0.911773,-1.0364743,2.993664,-1.6070478,-0.2512704,-2.8869154,1.0663692,-3.1123269,0.2138049,
74747,-0.6099385,-0.0333791,-3.4071488,0.1549501,-0.1382883,-0.7787448,-1.7505453,-1.1149275,0.1645632,-0.4163535,-0.0715636,-1.0955921,0.231918,-4.4936337,1.4460124,-1.2168611,-0.8230185,-1.7835144,0.6261755,-0.3483964,-0.5310916,-2.2708335,0.2179635,-0.9035282,0.3150043,-0.3973741,-0.5656741,-2.9264529,-0.9496863,-0.2141566,-1.2678734,-1.0064361,-0.5970069,-0.6109983,-0.6668015,0.8845808,-2.9152615,1.0767928,1.767905,1.0034015,-1.0839173,3.0615039,-1.6200056,-0.2411769,-2.8869154,1.0663692,-3.2263041,0.2779074,
74748,-0.5437698,-0.0428024,-3.3515902,0.1758111,-0.0860513,-0.7597539,-1.7205929,-1.1258316,0.1687443,-0.4116468,-0.0382559,-1.0969356,0.3060991,-4.5394711,1.4617155,-1.1671602,-0.8038306,-1.8109515,0.6184914,-0.350475,-0.5141441,-2.2950671,0.1861659,-0.8734639,0.3182773,-0.3980827,-0.519481,-2.9718897,-1.0130895,-0.151239,-1.3024231,-0.9570327,-0.5796899,-0.6087305,-0.7025983,0.9586916,-2.8648012,1.0581601,1.7034789,1.0955257,-1.1793945,3.1980288,-1.6368328,-0.2086801,-2.8712938,1.0606008,-3.4167159,0.3927829,
74749,-0.4842504,-0.0424419,-3.2973926,0.1927132,-0.0335949,-0.7407283,-1.6914028,-1.1302884,0.1793279,-0.4073841,-0.0298054,-1.0781245,0.3803914,-4.5853224,1.4617155,-1.1671602,-0.7930036,-1.8149495,0.6197233,-0.3509299,-0.4867998,-2.311156,0.1861659,-0.8734639,0.3255586,-0.3975207,-0.5000306,-2.9790719,-1.031751,-0.1245546,-1.2809765,-0.9282043,-0.5569423,-0.6071057,-0.7241672,1.0124867,-2.8142445,1.0394917,1.7034789,1.0955257,-1.2756386,3.3356504,-1.6357363,-0.1933634,-2.8494043,1.0525179,-3.4859128,0.4526536,
74750,-0.3406341,-0.0357929,-3.1596098,0.2299957,0.1125064,-0.7368492,-1.6042947,-1.1373069,0.2159308,-0.3947402,0.0413182,-1.0714186,0.5119624,-4.6522903,1.5983334,-1.2176074,-0.7324262,-1.8440931,0.6330919,-0.3504465,-0.437712,-2.3352671,0.1833881,-0.8540881,0.3514083,-0.3954586,-0.4282111,-3.0197611,-1.0242872,-0.1074831,-1.2380081,-0.8702483,-0.4846791,-0.5990655,-0.6584775,1.0797362,-2.6619408,0.9832525,1.6386935,1.1881641,-1.302323,3.4479947,-1.6225328,-0.1615314,-2.7867665,1.0293884,-3.6170833,0.5818759,
74751,-0.2617287,-0.0275398,-3.0937624,0.2569354,0.1881823,-0.726098,-1.5563108,-1.1362184,0.2399715,-0.3875075,0.0791422,-1.0633518,0.5866002,-4.6982145,1.6669229,-1.2429346,-0.6998492,-1.8561224,0.6452414,-0.3495265,-0.4103395,-2.3513529,0.189251,-0.8470678,0.3694322,-0.3942139,-0.3891598,-3.0341811,-0.971904,-0.126826,-1.2164929,-0.8411116,-0.4379977,-0.5941997,-0.6291677,1.1303787,-2.5598907,0.9455698,1.6386935,1.1881641,-1.3511437,3.5178046,-1.6104047,-0.1450173,-2.7491038,1.0154812,-3.6682043,0.6356013,
74752,-0.1175339,-0.0131959,-2.961648,0.2926,0.3180333,-0.6962818,-1.4505347,-1.1313268,0.2932476,-0.3735304,0.1550982,-1.0472229,0.7189138,-4.7654018,1.7521271,-1.218659,-0.6300777,-1.8751112,0.6766661,-0.3473355,-0.3449802,-2.3754873,0.2009913,-0.8330188,0.4108236,-0.3922422,-0.2975396,-3.0821617,-0.9569083,-0.0926059,-1.1734008,-0.782534,-0.3343856,-0.5840862,-0.577856,1.2197411,-2.3648551,0.8735515,1.6674604,1.2466387,-1.3788377,3.6317959,-1.5811042,-0.119057,-2.6673038,0.9852761,-3.7049069,0.7079814,
74753,-0.0488985,-0.0120928,-2.9119835,0.311932,0.3677319,-0.695119,-1.4020613,-1.1303283,0.3188559,-0.3676391,0.1932373,-1.0391566,0.7938836,-4.8113942,1.8212914,-1.2441986,-0.5928348,-1.8820817,0.6939526,-0.3458339,-0.312239,-2.3875773,0.2068759,-0.8259861,0.4322281,-0.391717,-0.2582966,-3.0966525,-0.9306141,-0.1023153,-1.151803,-0.7530941,-0.2830459,-0.5794414,-0.5336547,1.2499901,-2.2719383,0.8392413,1.6674604,1.2466387,-1.4282693,3.7024794,-1.5689497,-0.10245,-2.6294622,0.9713028,-3.7159312,0.723811,
74754,0.0521183,-0.0040109,-2.8510301,0.3413652,0.4675866,-0.692867,-1.3149092,-1.1246774,0.3642621,-0.3588722,0.2611017,-1.0420325,0.944164,-4.9034166,1.8378537,-1.1943177,-0.5227001,-1.9011978,0.7267204,-0.3441115,-0.2409834,-2.4198673,0.227318,-0.824322,0.4715033,-0.3925664,-0.1663197,-3.1447511,-0.9230896,-0.0851708,-1.1085727,-0.6938866,-0.1886611,-0.5736534,-0.5117819,1.3359916,-2.1267152,0.7856168,1.6019559,1.340305,-1.5277565,3.8447382,-1.5506902,-0.0774847,-2.5662594,0.9479648,-3.7086802,0.733093,
74755,0.0953266,-0.0010007,-2.8321321,0.3533136,0.5177565,-0.691783,-1.2784466,-1.1223439,0.3819857,-0.355789,0.2802866,-1.0380045,0.9903945,-4.938715,1.9074014,-1.2199987,-0.4898356,-1.9133333,0.741725,-0.3432381,-0.208119,-2.4320028,0.2331898,-0.817271,0.4893351,-0.3939137,-0.1333153,-3.1710529,-0.8967406,-0.0949004,-1.1441689,-0.642987,-0.1477633,-0.5724164,-0.4970956,1.3620446,-2.0746431,0.7663888,1.6019559,1.340305,-1.577812,3.9163136,-1.5446005,-0.0691482,-2.540926,0.9386102,-3.7086802,0.733093,
74756,0.1593708,0.0019636,-2.8132048,0.3652785,0.5680858,-0.6907237,-1.214793,-1.1205052,0.4090456,-0.3517411,0.3292497,-1.0449655,1.1462059,-5.0688872,1.9771408,-1.2457505,-0.4395451,-1.9386852,0.7634205,-0.3413628,-0.1473261,-2.4723721,0.2536802,-0.8156179,0.5186164,-0.3975149,-0.0475389,-3.2309155,-0.9155561,-0.0679957,-1.122618,-0.6130735,-0.0828503,-0.5717666,-0.5197955,1.4180667,-1.9910939,0.7355376,1.6019559,1.340305,-1.6280819,3.9881957,-1.5405148,-0.0494092,-2.499723,0.9233958,-3.6756077,0.6856043,
74757,0.1932447,0.0009139,-2.8054173,0.3671624,0.5725355,-0.6726958,-1.1876438,-1.1209985,0.4178136,-0.3500218,0.3336388,-1.0354605,1.2386919,-5.1392007,1.9771408,-1.2457505,-0.4111686,-1.9559451,0.7721129,-0.3406097,-0.1087287,-2.4925892,0.2536802,-0.8156179,0.5296443,-0.3991586,-0.0079948,-3.2455175,-0.9080346,-0.0507888,-1.0652387,-0.6342613,-0.058134,-0.5719774,-0.5124887,1.431196,-1.9701686,0.7278109,1.5360727,1.434513,-1.6280819,3.9881957,-1.5425255,-0.0379975,-2.4838536,0.9175358,-3.6353145,0.6474558,
74758,0.2459683,-0.0032215,-2.8098712,0.3735028,0.5769731,-0.6546361,-1.1302686,-1.1262103,0.4300313,-0.3484734,0.3485312,-1.0409596,1.3651071,-5.257885,2.0470855,-1.2715782,-0.354394,-1.9904525,0.7834364,-0.3383634,-0.042214,-2.5409951,0.2595803,-0.8085636,0.5481426,-0.4034417,0.0581366,-3.2980647,-0.8816308,-0.0605386,-1.0652387,-0.6342613,-0.0195051,-0.5744711,-0.5275599,1.4527466,-1.9282631,0.712337,1.6962239,1.3054959,-1.6785599,4.0603752,-1.5313708,-0.0368601,-2.4584513,0.9081558,-3.5731413,0.5779042,
74759,0.2759318,-0.0103668,-2.8143315,0.3798522,0.599996,-0.6631376,-1.102247,-1.1332791,0.4329674,-0.3479098,0.3529212,-1.0314413,1.4282113,-5.3170357,2.1172218,-1.2974765,-0.3369943,-2.0036457,0.787789,-0.337996,-0.019974,-2.5611093,0.2741852,-0.8139566,0.5542765,-0.4051611,0.104425,-3.3432167,-0.8816308,-0.0605386,-1.0077226,-0.6554996,-0.0075654,-0.5754056,-0.5275599,1.4527466,-1.9282631,0.712337,1.6962239,1.3054959,-1.6785599,4.0603752,-1.536427,-0.02963,-2.4489183,0.9046358,-3.5220289,0.5242494,
74760,0.3227108,-0.0236269,-2.8282399,0.3801899,0.5813859,-0.6365265,-1.0512836,-1.1455539,0.4333548,-0.3477668,0.3529212,-1.0314413,1.5710226,-5.4589329,2.0641904,-1.2216457,-0.2847873,-2.0432072,0.7904347,-0.3364945,0.0355335,-2.605376,0.2888037,-0.8193547,0.5621825,-0.4084022,0.1638283,-3.4071221,-0.8627896,-0.0874801,-1.0077226,-0.6554996,0.0067801,-0.5798227,-0.4974369,1.4096731,-1.9282631,0.712337,1.6962239,1.3054959,-1.6280819,3.9881957,-1.5283316,-0.0326691,-2.4393857,0.9011157,-3.4417744,0.4485305,
74761,0.3486539,-0.0368411,-2.8360271,0.3783059,0.56275,-0.6098788,-1.0283489,-1.1507641,0.4314614,-0.3484567,0.3424061,-1.0164055,1.604481,-5.5067759,2.0812428,-1.1714352,-0.2673868,-2.0563869,0.7904347,-0.3364945,0.0577551,-2.6254494,0.2975086,-0.8318019,0.5639282,-0.4099146,0.1901354,-3.4447393,-0.8627896,-0.0874801,-0.9500695,-0.6767884,0.0079706,-0.5815461,-0.4824046,1.3881782,-1.9387463,0.716208,1.6962239,1.3054959,-1.577812,3.9163136,-1.5151663,-0.0429433,-2.4362035,0.8999407,-3.4016969,0.4107496,
74762,0.397038,-0.0582182,-2.863822,0.3789935,0.585814,-0.6183953,-0.9764941,-1.1696417,0.4250858,-0.3502287,0.3424061,-1.0164055,1.6839039,-5.5891447,2.0277236,-1.0949067,-0.248308,-2.0836682,0.7863895,-0.3359949,0.0855688,-2.6535048,0.2975086,-0.8318019,0.5663959,-0.4134869,0.2493479,-3.5083427,-0.8439741,-0.1143849,-0.9500695,-0.6767884,0.0038672,-0.5860127,-0.459777,1.3322449,-1.9701686,0.7278109,1.6962239,1.3054959,-1.5277565,3.8447382,-1.4969511,-0.0604383,-2.4330213,0.8987657,-3.2956047,0.3376803,
74763,0.4194989,-0.0663951,-2.8776956,0.3793253,0.585814,-0.6183953,-0.9505326,-1.179093,0.4213894,-0.3510699,0.3424061,-1.0164055,1.746581,-5.6475248,2.0277236,-1.0949067,-0.2309204,-2.0968294,0.7848228,-0.3363968,0.0967323,-2.6694677,0.2975086,-0.8318019,0.5667089,-0.4149544,0.2755073,-3.5457487,-0.8439741,-0.1143849,-0.9500695,-0.6767884,0.0020328,-0.5892999,-0.4448162,1.3108522,-1.9910939,0.7355376,1.7908477,1.2705553,-1.4779088,3.7734601,-1.4837923,-0.0707033,-2.4330213,0.8987657,-3.2663577,0.3155379,
74764,0.4588498,-0.0807207,-2.9037619,0.3841026,0.5902302,-0.6002325,-0.9066626,-1.1919247,0.4154414,-0.3527274,0.3424061,-1.0164055,1.809189,-5.7057776,2.0982568,-1.1209517,-0.2229125,-2.1199818,0.780483,-0.3367826,0.1189291,-2.689491,0.2975086,-0.8318019,0.5672957,-0.4178622,0.3146406,-3.601706,-0.8439741,-0.1143849,-0.9500695,-0.6767884,-0.0049597,-0.5940485,-0.407526,1.2339671,-2.0120053,0.7432594,1.7908477,1.2705553,-1.3788377,3.6317959,-1.4605534,-0.0953819,-2.4362035,0.8999407,-3.1708939,0.2580347,
74765,0.4757261,-0.0868645,-2.915962,0.3885441,0.5902302,-0.6002325,-0.8910394,-1.1976123,0.4135352,-0.3533989,0.3424061,-1.0164055,1.809189,-5.7057776,2.0982568,-1.1209517,-0.2165701,-2.129051,0.7789436,-0.3371946,0.1245012,-2.6974587,0.2975086,-0.8318019,0.5681142,-0.419047,0.3276528,-3.6203127,-0.8439741,-0.1143849,-0.9500695,-0.6767884,-0.0074017,-0.596456,-0.3778189,1.1914883,-2.032903,0.750976,1.7908477,1.2705553,-1.258876,3.5348544,-1.447401,-0.1056375,-2.4362035,0.8999407,-3.1523969,0.2514008,
74766,0.5003638,-0.0920709,-2.9403348,0.3974169,0.5946279,-0.5820288,-0.8679278,-1.2028868,0.4100956,-0.3546073,0.3573121,-1.0219096,1.8257192,-5.7294145,2.1689954,-1.1470724,-0.2149368,-2.1430881,0.7761578,-0.33716,0.1300733,-2.7054265,0.3121408,-0.837205,0.5693542,-0.4208421,0.3207913,-3.6315672,-0.8627896,-0.0874801,-0.8922933,-0.6981228,-0.01014,-0.6013914,-0.3186258,1.1068467,-2.053787,0.7586875,1.8858273,1.2354832,-1.1610396,3.3949561,-1.4241679,-0.1302934,-2.4362035,0.8999407,-3.0968118,0.2314653,
74767,0.5024661,-0.0890665,-2.9464211,0.3996326,0.6177467,-0.5905656,-0.862711,-1.2047861,0.4083329,-0.354787,0.346797,-1.0068738,1.8422238,-5.7530146,2.1689954,-1.1470724,-0.2149368,-2.1430881,0.7741288,-0.3369011,0.1245929,-2.7093062,0.3267731,-0.8426081,0.5697635,-0.4214345,0.3207913,-3.6315672,-0.8363585,-0.09724,-0.8922933,-0.6981228,-0.0112186,-0.6042942,-0.303873,1.0857514,-2.0746431,0.7663888,1.9811765,1.2002747,-1.0414758,3.2988012,-1.4141074,-0.1446791,-2.4393857,0.9011157,-3.0968118,0.2314653,
74768,0.4932903,-0.0819564,-2.9752138,0.4148268,0.6177467,-0.5905656,-0.8686076,-1.1963543,0.402977,-0.3552878,0.346797,-1.0068738,1.8127402,-5.7421279,2.1689954,-1.1470724,-0.2306719,-2.1439915,0.769314,-0.3366075,0.1135469,-2.7052274,0.3560787,-0.8534294,0.5691103,-0.4225471,0.3207913,-3.6315672,-0.7834278,-0.1167851,-0.8343666,-0.7195127,-0.0180489,-0.6077703,-0.2597251,1.0226233,-2.1059003,0.7779307,1.9811765,1.2002747,-0.9930581,3.2295678,-1.3990296,-0.1662391,-2.4489183,0.9046358,-3.0782609,0.2248121,
74769,0.4820258,-0.0778556,-2.9918265,0.4255936,0.599021,-0.5637893,-0.8738244,-1.194455,0.3994113,-0.3556189,0.346797,-1.0068738,1.7832841,-5.7312508,2.1689954,-1.1470724,-0.2306719,-2.1439915,0.7648067,-0.335447,0.1080802,-2.7091122,0.3707383,-0.8588426,0.5680868,-0.4230947,0.2879582,-3.6056552,-0.7569145,-0.1265754,-0.7763166,-0.7409481,-0.023193,-0.6092232,-0.2303885,0.9806743,-2.1267152,0.7856168,2.0768952,1.1649299,-0.8736842,3.1339023,-1.3889886,-0.180597,-2.4552689,0.9069808,-3.0782609,0.2248121,
74770,0.4517827,-0.0706153,-3.0371773,0.4515345,0.5759023,-0.5552526,-0.9028328,-1.1807487,0.3901443,-0.3565955,0.331891,-1.0013696,1.7538689,-5.7203889,2.1689954,-1.1470724,-0.2527092,-2.135854,0.7547294,-0.3341907,0.0970478,-2.7050383,0.3854116,-0.8642608,0.5645169,-0.4240724,0.2879582,-3.6056552,-0.7303738,-0.1363757,-0.6241008,-0.8350263,-0.0349802,-0.6129156,-0.2234407,0.9472055,-2.1682901,0.8009686,2.0768952,1.1649299,-0.8968139,3.0919461,-1.3901755,-0.1960169,-2.467984,0.9116759,-3.0644848,0.1850476,
